{'Image': '0011165', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '937', 'Largeur': 644.0, 'Taille': 603428.0, 'cx': 512.0, 'cy': 787.0}
{'Image': 'b702da6', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '623', 'Largeur': 317.0, 'Taille': 197491.0, 'cx': 674.0, 'cy': 1089.0}
{'Image': 'b710d67', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b710d67', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1122', 'Largeur': 207.0, 'Taille': 232254.0, 'cx': 1814.0, 'cy': 827.0}
{'Image': 'b710d67', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '724', 'Largeur': 1166.0, 'Taille': 844184.0, 'cx': 591.0, 'cy': 1038.0}
{'Image': 'b710d67', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '753', 'Largeur': 490.0, 'Taille': 368970.0, 'cx': 564.0, 'cy': 1022.0}
{'Image': 'b7170ce', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '535', 'Largeur': 813.0, 'Taille': 434955.0, 'cx': 1570.0, 'cy': 976.0}
{'Image': 'b7170ce', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '417', 'Largeur': 325.0, 'Taille': 135525.0, 'cx': 1527.0, 'cy': 226.0}
{'Image': 'b7170ce', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7170ce', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '483', 'Largeur': 1.0, 'Taille': 483.0, 'cx': 552.0, 'cy': 528.0}
{'Image': 'b7193d2', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '826', 'Largeur': 758.0, 'Taille': 626108.0, 'cx': 551.0, 'cy': 987.0}
{'Image': 'b7193d2', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7193d2', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7193d2', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b720db3', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b720db3', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '561', 'Largeur': 879.0, 'Taille': 493119.0, 'cx': 979.0, 'cy': 1120.0}
{'Image': 'b720db3', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b720db3', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b729436', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '423', 'Largeur': 1073.0, 'Taille': 453879.0, 'cx': 1537.0, 'cy': 1066.0}
{'Image': 'b729436', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b729436', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b729436', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b734fad', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b734fad', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b734fad', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '552', 'Largeur': 399.0, 'Taille': 220248.0, 'cx': 401.0, 'cy': 880.0}
{'Image': 'b734fad', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1004', 'Largeur': 755.0, 'Taille': 758020.0, 'cx': 407.0, 'cy': 689.0}
{'Image': 'b7480ac', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7480ac', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7480ac', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '648', 'Largeur': 395.0, 'Taille': 255960.0, 'cx': 1122.0, 'cy': 1076.0}
{'Image': 'b7480ac', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1269', 'Largeur': 481.0, 'Taille': 610389.0, 'cx': 1444.0, 'cy': 666.0}
{'Image': 'b74cc2c', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b74cc2c', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '808', 'Largeur': 1226.0, 'Taille': 990608.0, 'cx': 1202.0, 'cy': 996.0}
{'Image': 'b74cc2c', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b74cc2c', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '841', 'Largeur': 496.0, 'Taille': 417136.0, 'cx': 266.0, 'cy': 598.0}
{'Image': 'b7524d5', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '309', 'Largeur': 1021.0, 'Taille': 315489.0, 'cx': 1250.0, 'cy': 1246.0}
{'Image': 'b7524d5', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1054', 'Largeur': 574.0, 'Taille': 604996.0, 'cx': 1803.0, 'cy': 535.0}
{'Image': 'b7524d5', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7524d5', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '529', 'Largeur': 420.0, 'Taille': 222180.0, 'cx': 227.0, 'cy': 970.0}
{'Image': 'b75d58f', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '699', 'Largeur': 456.0, 'Taille': 318744.0, 'cx': 1868.0, 'cy': 351.0}
{'Image': 'b75d58f', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b75d58f', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b75d58f', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b75eeac', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b75eeac', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '976', 'Largeur': 570.0, 'Taille': 556320.0, 'cx': 310.0, 'cy': 828.0}
{'Image': 'b75eeac', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '516', 'Largeur': 552.0, 'Taille': 284832.0, 'cx': 1514.0, 'cy': 278.0}
{'Image': 'b75eeac', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '597', 'Largeur': 728.0, 'Taille': 434616.0, 'cx': 389.0, 'cy': 819.0}
{'Image': 'b7650ff', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7650ff', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7650ff', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1324', 'Largeur': 548.0, 'Taille': 725552.0, 'cx': 1327.0, 'cy': 678.0}
{'Image': 'b7650ff', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1170', 'Largeur': 514.0, 'Taille': 601380.0, 'cx': 273.0, 'cy': 599.0}
{'Image': 'b765c2d', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '400', 'Largeur': 276.0, 'Taille': 110400.0, 'cx': 1192.0, 'cy': 891.0}
{'Image': 'b765c2d', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b765c2d', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1112', 'Largeur': 234.0, 'Taille': 260208.0, 'cx': 845.0, 'cy': 568.0}
{'Image': 'b765c2d', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b76659c', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b76659c', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '467', 'Largeur': 109.0, 'Taille': 50903.0, 'cx': 1129.0, 'cy': 1167.0}
{'Image': 'b76659c', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '728', 'Largeur': 715.0, 'Taille': 520520.0, 'cx': 676.0, 'cy': 1036.0}
{'Image': 'b76659c', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '763', 'Largeur': 490.0, 'Taille': 373870.0, 'cx': 1031.0, 'cy': 486.0}
{'Image': 'b774b3a', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b774b3a', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '368', 'Largeur': 1003.0, 'Taille': 369104.0, 'cx': 1542.0, 'cy': 1028.0}
{'Image': 'b774b3a', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b774b3a', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '401', 'Largeur': 483.0, 'Taille': 193683.0, 'cx': 291.0, 'cy': 466.0}
{'Image': 'b78b1fe', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '330', 'Largeur': 1.0, 'Taille': 330.0, 'cx': 1101.0, 'cy': 179.0}
{'Image': 'b78b1fe', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b78b1fe', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '730', 'Largeur': 324.0, 'Taille': 236520.0, 'cx': 233.0, 'cy': 546.0}
{'Image': 'b78b1fe', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b796b5f', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '643', 'Largeur': 315.0, 'Taille': 202545.0, 'cx': 1943.0, 'cy': 1000.0}
{'Image': 'b796b5f', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b796b5f', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '514', 'Largeur': 1.0, 'Taille': 514.0, 'cx': 1184.0, 'cy': 806.0}
{'Image': 'b796b5f', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '539', 'Largeur': 69.0, 'Taille': 37191.0, 'cx': 760.0, 'cy': 900.0}
{'Image': 'b799983', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b799983', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '816', 'Largeur': 528.0, 'Taille': 430848.0, 'cx': 1781.0, 'cy': 711.0}
{'Image': 'b799983', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b799983', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1106', 'Largeur': 589.0, 'Taille': 651434.0, 'cx': 302.0, 'cy': 556.0}
{'Image': 'b7b34fd', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7b34fd', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7b34fd', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7b34fd', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '278', 'Largeur': 1.0, 'Taille': 278.0, 'cx': 720.0, 'cy': 150.0}
{'Image': 'b7cabc8', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7cabc8', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '935', 'Largeur': 1238.0, 'Taille': 1157530.0, 'cx': 626.0, 'cy': 910.0}
{'Image': 'b7cabc8', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7cabc8', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7cb59a', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '753', 'Largeur': 466.0, 'Taille': 350898.0, 'cx': 1366.0, 'cy': 580.0}
{'Image': 'b7cb59a', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7cb59a', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1391', 'Largeur': 312.0, 'Taille': 433992.0, 'cx': 175.0, 'cy': 698.0}
{'Image': 'b7cb59a', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '733', 'Largeur': 496.0, 'Taille': 363568.0, 'cx': 1178.0, 'cy': 1034.0}
{'Image': 'b7ddb22', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '569', 'Largeur': 59.0, 'Taille': 33571.0, 'cx': 209.0, 'cy': 361.0}
{'Image': 'b7ddb22', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '642', 'Largeur': 549.0, 'Taille': 352458.0, 'cx': 1826.0, 'cy': 448.0}
{'Image': 'b7ddb22', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7ddb22', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '552', 'Largeur': 871.0, 'Taille': 480792.0, 'cx': 1040.0, 'cy': 786.0}
{'Image': 'b7e3aba', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7e3aba', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7e3aba', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '900', 'Largeur': 490.0, 'Taille': 441000.0, 'cx': 994.0, 'cy': 538.0}
{'Image': 'b7e3aba', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7f1f9a', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7f1f9a', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7f1f9a', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '989', 'Largeur': 63.0, 'Taille': 62307.0, 'cx': 487.0, 'cy': 497.0}
{'Image': 'b7f1f9a', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1149', 'Largeur': 504.0, 'Taille': 579096.0, 'cx': 1041.0, 'cy': 588.0}
{'Image': 'b7fea00', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7fea00', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1396', 'Largeur': 503.0, 'Taille': 702188.0, 'cx': 1084.0, 'cy': 699.0}
{'Image': 'b7fea00', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b7fea00', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '656', 'Largeur': 441.0, 'Taille': 289296.0, 'cx': 280.0, 'cy': 549.0}
{'Image': 'b829bfa', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '682', 'Largeur': 1257.0, 'Taille': 857274.0, 'cx': 1414.0, 'cy': 785.0}
{'Image': 'b829bfa', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1236', 'Largeur': 1162.0, 'Taille': 1436232.0, 'cx': 1449.0, 'cy': 639.0}
{'Image': 'b829bfa', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '378', 'Largeur': 700.0, 'Taille': 264600.0, 'cx': 1735.0, 'cy': 208.0}
{'Image': 'b829bfa', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b83cb62', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b83cb62', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '748', 'Largeur': 421.0, 'Taille': 314908.0, 'cx': 1593.0, 'cy': 996.0}
{'Image': 'b83cb62', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b83cb62', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '442', 'Largeur': 454.0, 'Taille': 200668.0, 'cx': 239.0, 'cy': 1179.0}
{'Image': 'b83d4f1', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '496', 'Largeur': 34.0, 'Taille': 16864.0, 'cx': 89.0, 'cy': 1141.0}
{'Image': 'b83d4f1', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1078', 'Largeur': 705.0, 'Taille': 759990.0, 'cx': 1119.0, 'cy': 564.0}
{'Image': 'b83d4f1', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '662', 'Largeur': 240.0, 'Taille': 158880.0, 'cx': 1036.0, 'cy': 1067.0}
{'Image': 'b83d4f1', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '399', 'Largeur': 539.0, 'Taille': 215061.0, 'cx': 841.0, 'cy': 755.0}
{'Image': 'b84aed5', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b84aed5', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '602', 'Largeur': 748.0, 'Taille': 450296.0, 'cx': 471.0, 'cy': 881.0}
{'Image': 'b84aed5', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '382', 'Largeur': 853.0, 'Taille': 325846.0, 'cx': 1663.0, 'cy': 1180.0}
{'Image': 'b84aed5', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '269', 'Largeur': 506.0, 'Taille': 136114.0, 'cx': 783.0, 'cy': 399.0}
{'Image': 'b84f125', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b84f125', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1332', 'Largeur': 749.0, 'Taille': 997668.0, 'cx': 1642.0, 'cy': 714.0}
{'Image': 'b84f125', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b84f125', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b866f7f', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b866f7f', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b866f7f', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '553', 'Largeur': 1002.0, 'Taille': 554106.0, 'cx': 1114.0, 'cy': 1124.0}
{'Image': 'b866f7f', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '950', 'Largeur': 574.0, 'Taille': 545300.0, 'cx': 288.0, 'cy': 767.0}
{'Image': 'b8810ca', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b8810ca', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1006', 'Largeur': 41.0, 'Taille': 41246.0, 'cx': 589.0, 'cy': 710.0}
{'Image': 'b8810ca', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b8810ca', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b88a209', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '759', 'Largeur': 373.0, 'Taille': 283107.0, 'cx': 1042.0, 'cy': 405.0}
{'Image': 'b88a209', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b88a209', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '569', 'Largeur': 1033.0, 'Taille': 587777.0, 'cx': 1438.0, 'cy': 1093.0}
{'Image': 'b88a209', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b88c218', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '763', 'Largeur': 719.0, 'Taille': 548597.0, 'cx': 1305.0, 'cy': 677.0}
{'Image': 'b88c218', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b88c218', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '484', 'Largeur': 931.0, 'Taille': 450604.0, 'cx': 1623.0, 'cy': 1158.0}
{'Image': 'b88c218', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '428', 'Largeur': 1031.0, 'Taille': 441268.0, 'cx': 1585.0, 'cy': 222.0}
{'Image': 'b893899', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b893899', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '886', 'Largeur': 1.0, 'Taille': 886.0, 'cx': 576.0, 'cy': 684.0}
{'Image': 'b893899', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b893899', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '377', 'Largeur': 587.0, 'Taille': 221299.0, 'cx': 946.0, 'cy': 1195.0}
{'Image': 'b8954d6', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': 'b8954d6', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
